Months,L,M,S,C3,C10,C15,C25,C50,C75,C85,C90,C97,C99.9
5.618069815,-0.1224,16.8917,0.09058,14.27075026,15.05268517,15.3863004,15.89420218,16.8917,17.9600032,18.56440554,18.98668415,20.06517998,22.45791571
5.650924024,-0.1242,16.8936,0.09056,14.27324383,15.05493785,15.38846657,15.89625567,16.8936,17.96184016,18.56625386,18.98856073,20.06720499,22.4606633
5.683778234,-0.126,16.8954,0.09054,14.2756527,15.05710135,15.39054163,15.89821508,16.8954,17.96357072,18.56799214,18.99032472,20.0691109,22.46327765
5.716632444,-0.1278,16.8971,0.09052,14.27797686,15.05917566,15.39252557,15.90008039,16.8971,17.96519487,18.56962037,18.99197612,20.07089774,22.46575876
5.749486653,-0.1296,16.8987,0.0905,14.2802163,15.06116078,15.39441838,15.9018516,16.8987,17.96671262,18.57113856,18.99351493,20.07256549,22.46810662
5.782340863,-0.1314,16.9002,0.09048,14.28237098,15.06305669,15.39622005,15.90352871,16.9002,17.96812397,18.57254672,18.99494116,20.07411416,22.47032122
5.815195072,-0.1331,16.9017,0.09046,14.28450536,15.06494259,15.39801503,15.90520289,16.9017,17.96953187,18.57394644,18.99635417,20.07563259,22.47244317
5.848049281,-0.1349,16.9031,0.09044,14.28657505,15.0667492,15.39972551,15.9067859,16.9031,17.97083676,18.57524443,18.99766764,20.0770619,22.47452418
5.880903491,-0.1366,16.9043,0.09043,14.28819277,15.06817744,15.40108948,15.90807134,16.9043,17.9720478,18.57650923,18.99899051,20.07861002,22.47696869
5.9137577,-0.1384,16.9055,0.09041,14.29009293,15.0698056,15.40261766,15.90946612,16.9055,17.97313994,18.57758722,19.00007891,20.07980134,22.47878357
5.946611909,-0.1401,16.9066,0.09039,14.29188828,15.07133461,15.40404803,15.91076385,16.9066,17.97412231,18.57854689,19.00104172,20.08084363,22.48037268
5.979466119,-0.1418,16.9077,0.09037,14.29368337,15.07286353,15.40547835,15.91206157,16.9077,17.97510462,18.57950644,19.00200436,20.08188564,22.48196142
6.012320329,-0.1436,16.9086,0.09035,14.29532909,15.07422393,15.40673301,15.91317397,16.9086,17.97587762,18.58025439,19.00275508,20.08271978,22.48337639
6.045174538,-0.1453,16.9095,0.09033,14.29695454,15.07557433,15.40798096,15.91428343,16.9095,17.97664718,18.58099392,19.00349262,20.08352368,22.48469848
6.078028748,-0.147,16.9102,0.09032,14.29814824,15.07655632,15.40888907,15.91509825,16.9102,17.97732641,18.58170885,19.00425299,20.08447718,22.48647886
6.110882957,-0.1487,16.9109,0.0903,14.29960405,15.07772819,15.40995466,15.91601944,16.9109,17.97788324,18.58222842,19.0047655,20.08504312,22.48753465
6.143737166,-0.1503,16.9116,0.09028,14.30103963,15.07889008,15.41101355,15.9169377,16.9116,17.97843665,18.58273959,19.00526483,20.08557881,22.4884974
6.176591376,-0.152,16.9121,0.09026,14.30232573,15.07988338,15.41189673,15.9176706,16.9121,17.97878076,18.58303918,19.00555227,20.08590667,22.48928646
6.209445585,-0.1537,16.9125,0.09024,14.30352694,15.08078737,15.4126887,15.91830936,16.9125,17.97901852,18.58322879,19.00572718,20.0861155,22.48994217
6.242299794,-0.1554,16.9129,0.09023,14.30446569,15.08150135,15.41332311,15.91884171,16.9129,17.97937865,18.58361374,19.00614998,20.08671208,22.49132399
6.275154004,-0.157,16.9132,0.09021,14.30556183,15.08230607,15.41401717,15.91938337,16.9132,17.97950664,18.58368501,19.00619926,20.08677176,22.49175356
6.308008214,-0.1587,16.9135,0.09019,14.30667753,15.08312048,15.41471775,15.91992791,16.9135,17.97963796,18.58376447,19.00626141,20.08686116,22.49227548
6.340862423,-0.1603,16.9136,0.09017,14.30760386,15.08374656,15.41522935,15.92028125,16.9136,17.97955326,18.5836158,19.00608567,20.0866828,22.49243826
6.373716633,-0.1619,16.9137,0.09016,14.30826794,15.08418272,15.41558346,15.92052821,16.9137,17.97959099,18.5836626,19.00615801,20.08689265,22.49332853
6.406570842,-0.1635,16.9137,0.09014,14.30910907,15.08471934,15.41600375,15.92078735,16.9137,17.97939992,18.58340391,19.00586968,20.08659514,22.49335781
6.439425051,-0.1652,16.9136,0.09012,14.30988507,15.08517642,15.41633937,15.92095522,16.9136,17.97910587,18.58304353,19.00548186,20.08620859,22.49334654
6.472279261,-0.1668,16.9135,0.09011,14.31037914,15.08543385,15.41651096,15.92101383,16.9135,17.97893093,18.58287044,19.00532924,20.0861806,22.49397096
6.50513347,-0.1684,16.9133,0.09009,14.31105006,15.08579162,15.41674865,15.92108458,16.9133,17.97852716,18.58239178,19.00481584,20.08564493,22.49373333
6.537987679,-0.17,16.913,0.09007,14.311636,15.08606003,15.41689507,15.92106114,16.913,17.97801705,18.58180316,19.00418995,20.08499028,22.49336228
6.570841889,-0.1715,16.9127,0.09006,14.31194025,15.0861289,15.41687753,15.92092848,16.9127,17.97762609,18.58140192,19.0037994,20.08469447,22.49362778
6.603696099,-0.1731,16.9122,0.09004,14.31235628,15.08621859,15.41684143,15.92071668,16.9122,17.97690334,18.58059345,19.00294858,20.08380194,22.49299019
6.636550308,-0.1747,16.9118,0.09002,14.31285656,15.08639731,15.41689636,15.92059896,16.9118,17.97628686,18.57989476,19.00221002,20.08302792,22.49248517
6.669404518,-0.1763,16.9112,0.09001,14.3129258,15.08620794,15.41661165,15.92018667,16.9112,17.97558031,18.57917206,19.00149519,20.0824055,22.49244462
6.702258727,-0.1778,16.9106,0.08999,14.3132364,15.08619813,15.41647748,15.91987767,16.9106,17.97474784,18.57824527,19.00051873,20.08136365,22.49158001
6.735112936,-0.1794,16.9099,0.08997,14.31348168,15.08610868,15.41625856,15.91947737,16.9099,17.9738124,18.57721681,18.9994428,20.08023279,22.49067499
6.767967146,-0.1809,16.9091,0.08996,14.31336101,15.08573069,15.41578467,15.91887376,16.9091,17.97288987,18.57626601,18.99849008,20.07934259,22.49027528
6.800821355,-0.1824,16.9083,0.08994,14.31350124,15.08554192,15.4154678,15.91837631,16.9083,17.97184475,18.57511933,18.99728864,20.07806268,22.48914361
6.833675564,-0.184,16.9074,0.08992,14.31357608,15.08527348,15.41506616,15.91778754,16.9074,17.97069669,18.57387099,18.99598773,20.07669376,22.48797157
6.866529774,-0.1855,16.9065,0.08991,14.31336985,15.08480582,15.4145008,15.91708964,16.9065,17.96966783,18.57281022,18.99492249,20.07568449,22.48743867
6.899383984,-0.187,16.9055,0.08989,14.31333964,15.08443804,15.41400119,15.91640371,16.9055,17.96841009,18.57144367,18.99349609,20.07416653,22.48603991
6.932238193,-0.1885,16.9044,0.08988,14.31296347,15.08379163,15.41325327,15.91551743,16.9044,17.96716864,18.57016313,18.99220605,20.07291959,22.48524092
6.965092403,-0.19,16.9033,0.08986,14.31284784,15.08333425,15.41266222,15.91473722,16.9033,17.96580459,18.56868664,18.99066715,20.07128256,22.48370852
6.997946612,-0.1915,16.9021,0.08984,14.31264712,15.08278742,15.41197985,15.91386279,16.9021,17.96433424,18.56710026,18.98901582,20.0695266,22.48204266
7.030800821,-0.193,16.9008,0.08983,14.31210062,15.08196206,15.41104923,15.91278804,16.9008,17.9628802,18.56559992,18.98750093,20.06804186,22.48097737
7.063655031,-0.1945,16.8995,0.08981,14.31181444,15.0813256,15.41027539,15.91181931,16.8995,17.96130356,18.56390361,18.98573713,20.06616684,22.47917787
7.09650924,-0.196,16.8981,0.0898,14.3111826,15.08041066,15.40925336,15.9106503,16.8981,17.95974322,18.56229337,18.9841098,20.06456317,22.47797946
7.129363449,-0.1975,16.8967,0.08978,14.31081093,15.07968455,15.40838804,15.90958727,16.8967,17.95806029,18.56048714,18.98223352,20.0625691,22.47604629
7.162217659,-0.1989,16.8952,0.08976,14.31033462,15.07885928,15.40742487,15.90842714,16.8952,17.95626772,18.5585628,18.98023187,20.06042619,22.47388642
7.195071869,-0.2004,16.8937,0.08975,14.30961705,15.07785458,15.40631128,15.90716379,16.8937,17.95460109,18.55684264,18.97849207,20.05870348,22.47255465
7.227926078,-0.2018,16.8921,0.08973,14.30905525,15.07693965,15.40525663,15.90590935,16.8921,17.95270225,18.55480839,18.97637797,20.05644154,22.47026109
7.260780288,-0.2033,16.8905,0.08972,14.30825231,15.07584536,15.40405161,15.90455172,16.8905,17.95092934,18.55297834,18.97452575,20.05459992,22.46879614
7.293634497,-0.2047,16.8888,0.0897,14.30760499,15.07484075,15.40290545,15.90320296,16.8888,17.94892422,18.55083421,18.97229921,20.05221896,22.46636887
7.326488706,-0.2062,16.887,0.08969,14.30663193,15.07356759,15.40151779,15.90165688,16.887,17.94693875,18.54878443,18.97022223,20.05013969,22.4646377
7.359342916,-0.2076,16.8852,0.08967,14.30589908,15.07247328,15.40028012,15.9002138,16.8852,17.94482737,18.54653041,18.96788326,20.04763973,22.46207673
7.392197125,-0.209,16.8834,0.08966,14.30490589,15.07119013,15.39888573,15.89866473,16.8834,17.94283857,18.54447238,18.96579328,20.04553039,22.46025204
7.425051334,-0.2104,16.8814,0.08964,14.30400276,15.06991685,15.39746533,15.89703315,16.8814,17.94051465,18.54199866,18.96322955,20.0427927,22.45742434
7.457905544,-0.2119,16.8795,0.08963,14.30294357,15.0685537,15.39598595,15.89539265,16.8795,17.93842291,18.53983898,18.9610401,20.04059434,22.45555973
7.490759754,-0.2133,16.8775,0.08961,14.30203958,15.06727997,15.39456523,15.8937609,16.8775,17.93609901,18.53736522,18.95847629,20.03785639,22.45273134
7.523613963,-0.2147,16.8754,0.0896,14.30079081,15.06572828,15.3928967,15.89192907,16.8754,17.93379141,18.53497762,18.95604918,20.03539053,22.45050709
7.556468173,-0.2161,16.8733,0.08958,14.29980123,15.06436482,15.39138443,15.89020297,16.8733,17.93136126,18.53239401,18.95337298,20.03253359,22.44754498
7.589322382,-0.2175,16.8712,0.08957,14.29855175,15.06281276,15.38971564,15.888371,16.8712,17.92905366,18.53000639,18.95094581,20.03006757,22.44532047
7.622176591,-0.2188,16.869,0.08955,14.29745723,15.06134996,15.38810537,15.88654771,16.869,17.92651394,18.52730473,18.9481443,20.0270618,22.44213128
7.655030801,-0.2202,16.8667,0.08954,14.29603755,15.05961896,15.38625387,15.88452725,16.8667,17.92399383,18.52469743,18.94549243,20.02435816,22.43964041
7.68788501,-0.2216,16.8644,0.08952,14.29487672,15.05807599,15.38455848,15.88261245,16.8644,17.9213512,18.52189413,18.94259145,20.02126331,22.43641088
7.720739219,-0.223,16.8621,0.08951,14.2934563,15.05634461,15.38270671,15.88059185,16.8621,17.9188311,18.51928682,18.93993953,20.01855951,22.43391973
7.753593429,-0.2243,16.8597,0.08949,14.29219054,15.05470229,15.38091331,15.87857983,16.8597,17.91607891,18.51636549,18.93691327,20.01531586,22.43046307
7.786447639,-0.2257,16.8572,0.08948,14.29059985,15.05279194,15.3788788,15.87637073,16.8572,17.9133463,18.51353852,18.93403666,20.01237446,22.42770554
7.819301848,-0.227,16.8548,0.08947,14.28907437,15.05096115,15.37692897,15.87425291,16.8548,17.91071664,18.51081317,18.93125946,20.00952188,22.42498758
7.852156058,-0.2284,16.8522,0.08945,14.28765702,15.04914909,15.37495904,15.87205509,16.8522,17.90775531,18.50768039,18.9280214,20.00607033,22.42135731
7.885010267,-0.2297,16.8497,0.08944,14.28604603,15.04722862,15.3729177,15.86984294,16.8497,17.90501941,18.50484522,18.92513184,20.00309889,22.41850598
7.917864476,-0.2311,16.8471,0.08942,14.28462776,15.04541606,15.37094739,15.86764493,16.8471,17.90205813,18.50171244,18.92189374,19.99964713,22.41487503
7.950718686,-0.2324,16.8444,0.08941,14.28284647,15.04331658,15.3687233,15.86524426,16.8444,17.89910973,18.49865763,18.91877952,19.99643811,22.41175728
7.983572895,-0.2337,16.8417,0.08939,14.28132331,15.04140467,15.36665497,15.86294903,16.8417,17.89603892,18.49540688,18.91541621,19.99283763,22.40789918
8.016427104,-0.2351,16.839,0.08938,14.27956045,15.03931432,15.364437,15.86055103,16.839,17.89309387,18.49236024,18.91231483,19.98965827,22.40487452
8.049281314,-0.2364,16.8362,0.08937,14.27769329,15.03712496,15.36212125,15.85805595,16.8362,17.89003926,18.48919561,18.90908825,19.98633035,22.40162328
8.082135524,-0.2377,16.8334,0.08935,14.27608399,15.035123,15.35996114,15.85566623,16.8334,17.88686226,18.48583507,18.9056126,19.98261089,22.39763119
8.114989733,-0.239,16.8305,0.08934,14.27413128,15.03284392,15.35755385,15.8530768,16.8305,17.88370143,18.48256064,18.90227369,19.97916411,22.39424654
8.147843943,-0.2403,16.8276,0.08932,14.27243625,15.03075213,15.35530211,15.85059269,16.8276,17.88041824,18.47909032,18.89868572,19.97532578,22.39012072
8.180698152,-0.2416,16.8247,0.08931,14.27048279,15.02847263,15.35289453,15.8480031,16.8247,17.87725744,18.4758159,18.8953468,19.97187887,22.38673571
8.213552361,-0.2429,16.8217,0.0893,14.26844416,15.02610363,15.35039556,15.84531924,16.8217,17.87399041,18.47243166,18.89189555,19.9683132,22.38321754
8.246406571,-0.2442,16.8187,0.08928,14.26666296,15.02392175,15.34805201,15.84274063,16.8187,17.87060105,18.46885159,18.88819528,19.96435592,22.37895773
8.27926078,-0.2455,16.8157,0.08927,14.26462357,15.02155233,15.34555274,15.84005661,16.8157,17.86733405,18.46546737,18.88474402,19.96079012,22.37543919
8.312114989,-0.2467,16.8126,0.08926,14.26247997,15.01908393,15.3429557,15.83727551,16.8126,17.86395751,18.4619652,18.88116761,19.9570758,22.37169402
8.3449692,-0.248,16.8095,0.08924,14.26061257,15.01681196,15.34052034,15.83460238,16.8095,17.860462,18.45827538,18.87735503,19.9529996,22.36730023
8.377823409,-0.2493,16.8063,0.08923,14.2584024,15.01426326,15.3378381,15.83172973,16.8063,17.85698256,18.45467156,18.87367915,19.94919621,22.36351506
8.410677618,-0.2505,16.8031,0.08921,14.2564302,15.01189196,15.33530472,15.82895937,16.8031,17.85337757,18.45086385,18.86974147,19.94497143,22.35889411
8.443531828,-0.2518,16.7999,0.0892,14.25421925,15.00934284,15.33262217,15.82608655,16.7999,17.84989818,18.44726006,18.86606558,19.94116792,22.35510855
8.476386037,-0.2531,16.7967,0.08919,14.25200796,15.00679352,15.32993949,15.82321365,16.7967,17.8464188,18.44365628,18.86238968,19.93736434,22.35132287
8.509240246,-0.2543,16.7934,0.08917,14.24994955,15.0043321,15.32731426,15.82034877,16.7934,17.84270767,18.43973885,18.85833975,19.93302069,22.34656793
8.542094456,-0.2556,16.79,0.08916,14.24756775,15.00160366,15.32444872,15.81728728,16.79,17.83901584,18.43591549,18.85443925,19.9289796,22.34251572
8.574948665,-0.2568,16.7867,0.08915,14.24525153,14.99895496,15.32166797,15.81431713,16.7867,17.83542699,18.43219381,18.85063824,19.92502745,22.338503
8.607802874,-0.258,16.7833,0.08913,14.24310689,14.9964034,15.31895089,15.81135772,16.7833,17.83160974,18.42816669,18.84647607,19.92056495,22.33361409
8.640657085,-0.2593,16.7799,0.08912,14.24072394,14.99367433,15.31608489,15.80829598,16.7799,17.82791798,18.42434336,18.84257557,19.91652369,22.32956134
8.673511294,-0.2605,16.7764,0.08911,14.23823688,14.9908463,15.31312114,15.80513717,16.7764,17.82411671,18.42040214,18.83854998,19.912334,22.32528193
8.706365503,-0.2617,16.773,0.08909,14.23609085,14.98829395,15.31040347,15.80217742,16.773,17.82029959,18.41637512,18.83438787,19.90787135,22.32039214
8.739219713,-0.263,16.7695,0.08908,14.23362187,14.98547488,15.30744572,15.79902122,16.7695,17.81650166,18.41244204,18.83037508,19.90371122,22.31620576
8.772073922,-0.2642,16.7659,0.08907,14.2310488,14.98255686,15.30439023,15.79576794,16.7659,17.81259423,18.40839107,18.82623721,19.8994027,22.31179273
8.804928131,-0.2654,16.7624,0.08906,14.22856027,14.97972802,15.30142589,15.7926088,16.7624,17.80879306,18.40444991,18.82221164,19.89521281,22.30751263
8.837782341,-0.2666,16.7588,0.08904,14.22624264,14.97699589,15.29852487,15.78946018,16.7588,17.80476362,18.40020344,18.81782505,19.8905126,22.30235553
8.87063655,-0.2678,16.7551,0.08903,14.22358355,14.97398787,15.29537762,15.78611243,16.7551,17.80075002,18.39604274,18.81357492,19.88608524,22.29780887
8.903490759,-0.269,16.7515,0.08902,14.221009,14.97106902,15.29232153,15.78285881,16.7515,17.7968427,18.39199184,18.80943708,19.88177653,22.29339513
8.93634497,-0.2702,16.7478,0.089,14.21860505,14.9682467,15.28932861,15.77961563,16.7478,17.79270716,18.38763572,18.8049383,19.87695752,22.28810409
8.969199179,-0.2714,16.7441,0.08899,14.21594481,14.96523804,15.28618089,15.77626762,16.7441,17.78869365,18.38347508,18.8006882,19.87253003,22.28355685
9.002053388,-0.2726,16.7404,0.08898,14.21328422,14.96222918,15.28303304,15.77291952,16.7404,17.78468017,18.37931446,18.7964381,19.8681025,22.27900946
9.034907598,-0.2737,16.7367,0.08897,14.21060454,14.9592108,15.27987875,15.76956857,16.7367,17.78066344,18.37514577,18.79217527,19.86364531,22.2743685
9.067761807,-0.2749,16.7329,0.08895,14.20811382,14.95629802,15.27679373,15.76623072,16.7329,17.77642186,18.37068004,18.78756433,19.85870749,22.26894328
9.100616016,-0.2761,16.7291,0.08894,14.20536718,14.95319914,15.27355411,15.76278814,16.7291,17.77230223,18.3664097,18.78320199,19.85416115,22.26426222
9.133470226,-0.2773,16.7253,0.08893,14.20262018,14.95010006,15.27031433,15.75934548,16.7253,17.76818263,18.36213938,18.77883965,19.84961475,22.25958101
9.166324435,-0.2784,16.7214,0.08892,14.19976922,14.94690208,15.26697684,15.75580574,16.7214,17.76395354,18.35775122,18.77435231,19.84492006,22.25467315
9.199178644,-0.2796,16.7176,0.0889,14.19727661,14.94398821,15.26389101,15.75246742,16.7176,17.75971216,18.35328568,18.76974152,19.83998213,22.24924684
9.232032855,-0.2808,16.7137,0.08889,14.19444353,14.94079908,15.26055945,15.74893027,16.7137,17.75548642,18.34890565,18.76526695,19.83531693,22.24443195
9.264887064,-0.2819,16.7098,0.08888,14.19159144,14.93760047,15.25722148,15.74539027,16.7098,17.75125743,18.34451757,18.76077967,19.83062214,22.23952353
9.297741273,-0.2831,16.7059,0.08887,14.18875765,14.93441095,15.25388963,15.74185295,16.7059,17.74703174,18.34013758,18.7563051,19.82595686,22.23470831
9.330595483,-0.2842,16.7019,0.08885,14.18607465,14.9313079,15.25061411,15.73832294,16.7019,17.74257484,18.33544462,18.75145722,19.82075194,22.22892138
9.363449692,-0.2854,16.698,0.08884,14.18324005,14.92811792,15.24728192,15.73478543,16.698,17.73834922,18.33106469,18.74698269,19.81608659,22.22410573
9.396303901,-0.2865,16.694,0.08883,14.18030155,14.92482907,15.24385202,15.73115085,16.694,17.73401414,18.32656695,18.74238321,19.811273,22.21906347
9.429158111,-0.2876,16.69,0.08882,14.17736272,14.92154002,15.24042199,15.7275162,16.69,17.72967909,18.32206923,18.73778374,19.80645937,22.21402105
9.46201232,-0.2888,16.686,0.08881,14.17444211,14.91826004,15.23699804,15.72388422,16.686,17.72534732,18.31757958,18.73319697,19.80167522,22.2090718
9.494866529,-0.2899,16.682,0.08879,14.17175681,14.91515565,15.2337215,15.72035362,16.682,17.72089068,18.3128869,18.72834932,19.79647024,22.2032836
9.52772074,-0.291,16.6779,0.08878,14.16873188,14.91177655,15.23019967,15.71662446,16.6779,17.71644951,18.30827951,18.72363765,19.79153786,22.19810751
9.560574949,-0.2922,16.6739,0.08877,14.1658101,14.9084959,15.22677523,15.7129922,16.6739,17.71211784,18.30378994,18.71905093,19.7867536,22.19315766
9.593429158,-0.2933,16.6698,0.08876,14.16278447,14.9051164,15.2232531,15.70926287,16.6698,17.70767673,18.29918259,18.71433929,19.78182115,22.18798122
9.626283368,-0.2944,16.6657,0.08874,14.16001235,14.9019215,15.21988442,15.70563757,16.6657,17.70311409,18.29438038,18.70937958,19.77649748,22.18205893
9.659137577,-0.2955,16.6616,0.08873,14.15698594,14.89854154,15.21636195,15.70190805,16.6616,17.69867306,18.28977312,18.70466799,19.77156499,22.17688209
9.691991786,-0.2966,16.6575,0.08872,14.15395918,14.8951614,15.21283934,15.69817845,16.6575,17.69423206,18.28516587,18.69995643,19.76663247,22.17170508
9.724845996,-0.2977,16.6534,0.08871,14.15093207,14.89178105,15.20931658,15.69444876,16.6534,17.68979108,18.28055865,18.69524487,19.76169991,22.1665279
9.757700205,-0.2988,16.6492,0.0887,14.14781965,14.88831109,15.20570235,15.69062476,16.6492,17.68524392,18.27584169,18.69042107,19.75664866,22.16121744
9.790554414,-0.2999,16.6451,0.08869,14.14479185,14.88493036,15.20217931,15.68689492,16.6451,17.680803,18.27123453,18.68570955,19.75171604,22.15603992
9.823408625,-0.301,16.6409,0.08867,14.141932,14.8816444,15.19871807,15.68317466,16.6409,17.67613449,18.26632291,18.6806379,19.74627371,22.14998309
